path_id,od_id,arc_id,value
463,159,53,1.0
463,159,50,1.0
465,161,358,1.0
466,161,360,1.0
466,161,410,1.0
467,161,147,1.0
467,161,140,1.0
468,162,147,1.0
469,162,358,1.0
469,162,141,1.0
470,162,360,1.0
470,162,143,1.0
471,163,147,1.0
472,163,358,1.0
472,163,141,1.0
473,163,360,1.0
473,163,143,1.0
474,164,293,1.0
475,164,358,1.0
475,164,295,1.0
476,164,360,1.0
476,164,297,1.0
477,165,362,1.0
478,165,81,1.0
478,165,76,1.0
479,165,81,1.0
479,165,74,1.0
479,165,224,1.0
480,166,358,1.0
480,166,219,1.0
481,166,360,1.0
481,166,217,1.0
482,166,358,1.0
482,166,411,1.0
482,166,217,1.0
483,167,358,1.0
483,167,219,1.0
484,167,360,1.0
484,167,217,1.0
485,167,358,1.0
485,167,411,1.0
485,167,217,1.0
486,168,358,1.0
486,168,452,1.0
487,168,147,1.0
487,168,144,1.0
488,168,360,1.0
488,168,412,1.0
489,169,358,1.0
489,169,452,1.0
490,169,147,1.0
490,169,144,1.0
491,169,360,1.0
491,169,412,1.0
492,170,358,1.0
492,170,452,1.0
493,170,147,1.0
493,170,144,1.0
494,170,360,1.0
494,170,412,1.0
495,171,81,1.0
496,171,362,1.0
496,171,77,1.0
497,171,362,1.0
497,171,225,1.0
497,171,75,1.0
498,172,358,1.0
498,172,303,1.0
498,172,300,1.0
499,172,147,1.0
499,172,148,1.0
499,172,300,1.0
500,172,147,1.0
500,172,150,1.0
500,172,407,1.0
501,173,358,1.0
501,173,303,1.0
501,173,300,1.0
502,173,147,1.0
502,173,148,1.0
502,173,300,1.0
503,173,147,1.0
503,173,150,1.0
503,173,407,1.0
504,174,362,1.0
504,174,225,1.0
505,174,81,1.0
505,174,74,1.0
506,174,362,1.0
506,174,77,1.0
506,174,74,1.0
507,175,362,1.0
507,175,405,1.0
507,175,157,1.0
508,175,358,1.0
508,175,303,1.0
508,175,304,1.0
508,175,153,1.0
509,175,147,1.0
509,175,148,1.0
509,175,304,1.0
509,175,153,1.0
510,176,362,1.0
510,176,405,1.0
510,176,157,1.0
511,176,358,1.0
511,176,303,1.0
511,176,304,1.0
511,176,153,1.0
512,176,147,1.0
512,176,148,1.0
512,176,304,1.0
512,176,153,1.0
513,177,81,1.0
513,177,78,1.0
514,177,362,1.0
514,177,77,1.0
514,177,78,1.0
515,177,362,1.0
515,177,225,1.0
515,177,226,1.0
516,178,81,1.0
516,178,78,1.0
517,178,362,1.0
517,178,77,1.0
517,178,78,1.0
518,178,362,1.0
518,178,225,1.0
518,178,226,1.0
519,179,362,1.0
519,179,405,1.0
519,179,1,1.0
520,179,81,1.0
520,179,78,1.0
520,179,3,1.0
521,179,362,1.0
521,179,77,1.0
521,179,78,1.0
521,179,3,1.0
522,180,292,1.0
523,180,294,1.0
523,180,359,1.0
524,180,296,1.0
524,180,361,1.0
525,181,292,1.0
526,181,294,1.0
526,181,359,1.0
527,181,296,1.0
527,181,361,1.0
528,182,223,1.0
529,182,296,1.0
529,182,217,1.0
530,182,294,1.0
530,182,219,1.0
531,183,223,1.0
532,183,296,1.0
532,183,217,1.0
533,183,294,1.0
533,183,219,1.0
534,184,294,1.0
535,184,296,1.0
535,184,410,1.0
536,184,292,1.0
536,184,358,1.0
537,185,292,1.0
537,185,362,1.0
538,185,294,1.0
538,185,359,1.0
538,185,362,1.0
539,185,296,1.0
539,185,361,1.0
539,185,362,1.0
540,186,294,1.0
540,186,141,1.0
541,186,296,1.0
541,186,143,1.0
542,186,296,1.0
542,186,410,1.0
542,186,141,1.0
543,187,294,1.0
543,187,141,1.0
544,187,296,1.0
544,187,143,1.0
545,187,296,1.0
545,187,410,1.0
545,187,141,1.0
546,188,292,1.0
546,188,81,1.0
547,188,292,1.0
547,188,362,1.0
547,188,77,1.0
548,188,294,1.0
548,188,359,1.0
548,188,81,1.0
549,189,223,1.0
549,189,220,1.0
550,189,296,1.0
550,189,412,1.0
551,189,294,1.0
551,189,452,1.0
552,190,223,1.0
552,190,220,1.0
553,190,296,1.0
553,190,412,1.0
554,190,294,1.0
554,190,452,1.0
555,191,223,1.0
555,191,220,1.0
556,191,296,1.0
556,191,412,1.0
557,191,294,1.0
557,191,452,1.0
558,192,292,1.0
558,192,362,1.0
558,192,225,1.0
559,192,292,1.0
559,192,81,1.0
559,192,74,1.0
560,192,292,1.0
560,192,362,1.0
560,192,77,1.0
560,192,74,1.0
561,193,294,1.0
561,193,303,1.0
561,193,300,1.0
562,193,296,1.0
562,193,410,1.0
562,193,303,1.0
562,193,300,1.0
563,193,294,1.0
563,193,141,1.0
563,193,148,1.0
563,193,300,1.0
564,194,294,1.0
564,194,303,1.0
564,194,300,1.0
565,194,296,1.0
565,194,410,1.0
565,194,303,1.0
565,194,300,1.0
566,194,294,1.0
566,194,141,1.0
566,194,148,1.0
566,194,300,1.0
567,195,292,1.0
567,195,81,1.0
567,195,78,1.0
568,195,292,1.0
568,195,362,1.0
568,195,77,1.0
568,195,78,1.0
569,195,292,1.0
569,195,362,1.0
569,195,225,1.0
569,195,226,1.0
570,196,292,1.0
570,196,81,1.0
570,196,78,1.0
571,196,292,1.0
571,196,362,1.0
571,196,77,1.0
571,196,78,1.0
572,196,292,1.0
572,196,362,1.0
572,196,225,1.0
572,196,226,1.0
573,197,292,1.0
573,197,362,1.0
573,197,405,1.0
573,197,1,1.0
574,197,292,1.0
574,197,81,1.0
574,197,78,1.0
574,197,3,1.0
575,197,292,1.0
575,197,362,1.0
575,197,77,1.0
575,197,78,1.0
575,197,3,1.0
576,198,223,1.0
576,198,220,1.0
576,198,427,1.0
577,198,296,1.0
577,198,412,1.0
577,198,427,1.0
578,198,294,1.0
578,198,452,1.0
578,198,427,1.0
579,199,294,1.0
579,199,303,1.0
579,199,304,1.0
579,199,153,1.0
580,199,296,1.0
580,199,410,1.0
580,199,303,1.0
580,199,304,1.0
580,199,153,1.0
581,199,294,1.0
581,199,141,1.0
581,199,148,1.0
581,199,304,1.0
581,199,153,1.0
582,200,124,1.0
583,200,126,1.0
583,200,324,1.0
584,200,120,1.0
584,200,385,1.0
585,201,130,1.0
586,201,132,1.0
586,201,375,1.0
587,201,126,1.0
587,201,320,1.0
588,202,128,1.0
589,202,130,1.0
589,202,351,1.0
590,202,122,1.0
590,202,355,1.0
591,203,132,1.0
592,203,130,1.0
592,203,374,1.0
593,203,126,1.0
593,203,322,1.0
594,204,120,1.0
594,204,396,1.0
595,204,120,1.0
595,204,394,1.0
595,204,414,1.0
596,204,118,1.0
596,204,316,1.0
596,204,414,1.0
597,205,124,1.0
597,205,171,1.0
597,205,168,1.0
598,205,126,1.0
598,205,173,1.0
598,205,168,1.0
599,205,124,1.0
599,205,171,1.0
599,205,162,1.0
599,205,329,1.0
600,206,120,1.0
600,206,394,1.0
600,206,199,1.0
601,206,120,1.0
601,206,394,1.0
601,206,47,1.0
601,206,50,1.0
602,206,120,1.0
602,206,396,1.0
602,206,205,1.0
603,207,124,1.0
603,207,171,1.0
603,207,162,1.0
604,207,124,1.0
604,207,171,1.0
604,207,168,1.0
604,207,328,1.0
605,207,126,1.0
605,207,173,1.0
605,207,162,1.0
606,208,128,1.0
606,208,356,1.0
607,208,132,1.0
607,208,454,1.0
608,208,130,1.0
608,208,374,1.0
608,208,454,1.0
609,209,128,1.0
609,209,356,1.0
610,209,132,1.0
610,209,454,1.0
611,209,130,1.0
611,209,374,1.0
611,209,454,1.0
612,210,124,1.0
612,210,171,1.0
612,210,166,1.0
613,210,126,1.0
613,210,173,1.0
613,210,166,1.0
614,210,124,1.0
614,210,171,1.0
614,210,162,1.0
614,210,386,1.0
615,211,120,1.0
615,211,394,1.0
615,211,103,1.0
615,211,100,1.0
616,211,120,1.0
616,211,394,1.0
616,211,47,1.0
616,211,44,1.0
617,211,120,1.0
617,211,394,1.0
617,211,199,1.0
617,211,194,1.0
618,212,120,1.0
618,212,396,1.0
618,212,309,1.0
619,212,120,1.0
619,212,394,1.0
619,212,103,1.0
619,212,92,1.0
620,212,120,1.0
620,212,394,1.0
620,212,414,1.0
620,212,309,1.0
621,213,120,1.0
621,213,396,1.0
621,213,309,1.0
621,213,207,1.0
622,213,120,1.0
622,213,394,1.0
622,213,103,1.0
622,213,98,1.0
623,213,120,1.0
623,213,394,1.0
623,213,103,1.0
623,213,92,1.0
623,213,207,1.0
624,214,118,1.0
624,214,289,1.0
624,214,273,1.0
625,214,122,1.0
625,214,315,1.0
625,214,289,1.0
625,214,273,1.0
626,214,120,1.0
626,214,396,1.0
626,214,279,1.0
627,215,128,1.0
627,215,356,1.0
627,215,181,1.0
628,215,132,1.0
628,215,454,1.0
628,215,181,1.0
629,215,130,1.0
629,215,374,1.0
629,215,454,1.0
629,215,181,1.0
630,216,128,1.0
630,216,356,1.0
630,216,462,1.0
631,216,132,1.0
631,216,456,1.0
632,216,132,1.0
632,216,454,1.0
632,216,462,1.0
633,217,128,1.0
633,217,356,1.0
633,217,462,1.0
634,217,132,1.0
634,217,456,1.0
635,217,132,1.0
635,217,454,1.0
635,217,462,1.0
636,218,124,1.0
636,218,171,1.0
636,218,164,1.0
636,218,268,1.0
637,218,124,1.0
637,218,171,1.0
637,218,164,1.0
637,218,13,1.0
637,218,18,1.0
638,218,124,1.0
638,218,171,1.0
638,218,164,1.0
638,218,109,1.0
638,218,116,1.0
639,219,124,1.0
639,219,171,1.0
639,219,164,1.0
639,219,268,1.0
640,219,124,1.0
640,219,171,1.0
640,219,164,1.0
640,219,13,1.0
640,219,18,1.0
641,219,124,1.0
641,219,171,1.0
641,219,164,1.0
641,219,109,1.0
641,219,116,1.0
642,220,375,1.0
643,220,353,1.0
643,220,350,1.0
644,220,323,1.0
644,220,320,1.0
645,221,353,1.0
646,221,375,1.0
646,221,351,1.0
647,221,133,1.0
647,221,128,1.0
648,222,133,1.0
649,222,375,1.0
649,222,131,1.0
650,222,323,1.0
650,222,127,1.0
651,223,454,1.0
652,223,353,1.0
652,223,356,1.0
653,223,375,1.0
653,223,351,1.0
653,223,356,1.0
654,224,454,1.0
655,224,353,1.0
655,224,356,1.0
656,224,375,1.0
656,224,351,1.0
656,224,356,1.0
657,225,323,1.0
657,225,324,1.0
658,225,375,1.0
658,225,376,1.0
659,225,375,1.0
659,225,321,1.0
659,225,324,1.0
660,226,456,1.0
661,226,454,1.0
661,226,462,1.0
662,226,353,1.0
662,226,356,1.0
662,226,462,1.0
663,227,456,1.0
664,227,454,1.0
664,227,462,1.0
665,227,353,1.0
665,227,356,1.0
665,227,462,1.0
666,228,454,1.0
666,228,181,1.0
667,228,456,1.0
667,228,177,1.0
668,228,454,1.0
668,228,462,1.0
668,228,177,1.0
669,229,323,1.0
669,229,173,1.0
669,229,168,1.0
670,229,323,1.0
670,229,324,1.0
670,229,171,1.0
670,229,168,1.0
671,229,375,1.0
671,229,376,1.0
671,229,171,1.0
671,229,168,1.0
672,230,323,1.0
672,230,173,1.0
672,230,162,1.0
673,230,323,1.0
673,230,324,1.0
673,230,171,1.0
673,230,162,1.0
674,230,323,1.0
674,230,173,1.0
674,230,168,1.0
674,230,328,1.0
675,231,133,1.0
675,231,120,1.0
675,231,396,1.0
676,231,375,1.0
676,231,131,1.0
676,231,120,1.0
676,231,396,1.0
677,231,133,1.0
677,231,120,1.0
677,231,394,1.0
677,231,414,1.0
678,232,133,1.0
678,232,120,1.0
678,232,394,1.0
678,232,199,1.0
679,232,133,1.0
679,232,120,1.0
679,232,394,1.0
679,232,47,1.0
679,232,50,1.0
680,232,375,1.0
680,232,131,1.0
680,232,120,1.0
680,232,394,1.0
680,232,199,1.0
681,233,323,1.0
681,233,173,1.0
681,233,166,1.0
682,233,323,1.0
682,233,324,1.0
682,233,171,1.0
682,233,166,1.0
683,233,375,1.0
683,233,376,1.0
683,233,171,1.0
683,233,166,1.0
684,234,323,1.0
684,234,173,1.0
684,234,164,1.0
684,234,268,1.0
685,234,323,1.0
685,234,173,1.0
685,234,164,1.0
685,234,13,1.0
685,234,18,1.0
686,234,323,1.0
686,234,173,1.0
686,234,164,1.0
686,234,109,1.0
686,234,116,1.0
687,235,323,1.0
687,235,173,1.0
687,235,164,1.0
687,235,268,1.0
688,235,323,1.0
688,235,173,1.0
688,235,164,1.0
688,235,13,1.0
688,235,18,1.0
689,235,323,1.0
689,235,173,1.0
689,235,164,1.0
689,235,109,1.0
689,235,116,1.0
690,236,133,1.0
690,236,120,1.0
690,236,394,1.0
690,236,103,1.0
690,236,100,1.0
691,236,133,1.0
691,236,120,1.0
691,236,394,1.0
691,236,47,1.0
691,236,44,1.0
692,236,375,1.0
692,236,131,1.0
692,236,120,1.0
692,236,394,1.0
692,236,103,1.0
692,236,100,1.0
693,237,133,1.0
693,237,120,1.0
693,237,396,1.0
693,237,309,1.0
694,237,133,1.0
694,237,120,1.0
694,237,394,1.0
694,237,103,1.0
694,237,92,1.0
695,237,375,1.0
695,237,131,1.0
695,237,120,1.0
695,237,396,1.0
695,237,309,1.0
696,238,133,1.0
696,238,120,1.0
696,238,396,1.0
696,238,309,1.0
696,238,207,1.0
697,238,133,1.0
697,238,120,1.0
697,238,394,1.0
697,238,103,1.0
697,238,98,1.0
698,238,133,1.0
698,238,120,1.0
698,238,394,1.0
698,238,103,1.0
698,238,92,1.0
698,238,207,1.0
699,239,133,1.0
699,239,118,1.0
699,239,289,1.0
699,239,273,1.0
700,239,375,1.0
700,239,131,1.0
700,239,118,1.0
700,239,289,1.0
700,239,273,1.0
701,239,353,1.0
701,239,313,1.0
701,239,289,1.0
701,239,273,1.0
703,241,446,1.0
704,241,429,1.0
704,241,430,1.0
705,241,189,1.0
705,241,186,1.0
706,242,446,1.0
707,242,429,1.0
707,242,430,1.0
708,242,189,1.0
708,242,186,1.0
709,243,429,1.0
710,243,189,1.0
710,243,184,1.0
711,243,446,1.0
711,243,431,1.0
712,244,365,1.0
713,244,11,1.0
713,244,18,1.0
714,244,11,1.0
714,244,16,1.0
714,244,116,1.0
715,245,365,1.0
716,245,11,1.0
716,245,18,1.0
717,245,11,1.0
717,245,16,1.0
717,245,116,1.0
718,246,11,1.0
718,246,16,1.0
718,246,114,1.0
719,246,11,1.0
719,246,12,1.0
719,246,264,1.0
720,246,11,1.0
720,246,16,1.0
720,246,108,1.0
720,246,264,1.0
721,247,448,1.0
722,247,189,1.0
722,247,190,1.0
723,247,429,1.0
723,247,434,1.0
724,248,448,1.0
725,248,189,1.0
725,248,190,1.0
726,248,429,1.0
726,248,434,1.0
727,249,11,1.0
727,249,14,1.0
728,249,11,1.0
728,249,16,1.0
728,249,112,1.0
729,249,11,1.0
729,249,12,1.0
729,249,262,1.0
730,250,11,1.0
730,250,12,1.0
730,250,266,1.0
731,250,11,1.0
731,250,14,1.0
731,250,329,1.0
732,250,11,1.0
732,250,16,1.0
732,250,110,1.0
733,251,429,1.0
733,251,426,1.0
734,251,189,1.0
734,251,184,1.0
734,251,426,1.0
735,251,446,1.0
735,251,431,1.0
735,251,426,1.0
736,252,429,1.0
736,252,426,1.0
737,252,189,1.0
737,252,184,1.0
737,252,426,1.0
738,252,446,1.0
738,252,431,1.0
738,252,426,1.0
739,253,429,1.0
739,253,426,1.0
740,253,189,1.0
740,253,184,1.0
740,253,426,1.0
741,253,446,1.0
741,253,431,1.0
741,253,426,1.0
742,254,365,1.0
742,254,366,1.0
743,254,448,1.0
743,254,421,1.0
744,254,11,1.0
744,254,18,1.0
744,254,366,1.0
745,255,365,1.0
745,255,366,1.0
746,255,448,1.0
746,255,421,1.0
747,255,11,1.0
747,255,18,1.0
747,255,366,1.0
748,256,365,1.0
748,256,366,1.0
749,256,448,1.0
749,256,421,1.0
750,256,11,1.0
750,256,18,1.0
750,256,366,1.0
751,257,429,1.0
751,257,426,1.0
751,257,145,1.0
752,257,189,1.0
752,257,184,1.0
752,257,426,1.0
752,257,145,1.0
753,257,429,1.0
753,257,426,1.0
753,257,453,1.0
753,257,141,1.0
754,258,429,1.0
754,258,426,1.0
754,258,145,1.0
755,258,189,1.0
755,258,184,1.0
755,258,426,1.0
755,258,145,1.0
756,258,429,1.0
756,258,426,1.0
756,258,453,1.0
756,258,141,1.0
757,259,11,1.0
757,259,12,1.0
757,259,165,1.0
757,259,170,1.0
757,259,384,1.0
757,259,394,1.0
757,259,103,1.0
757,259,100,1.0
758,259,429,1.0
758,259,426,1.0
758,259,145,1.0
758,259,148,1.0
758,259,300,1.0
758,259,389,1.0
758,259,373,1.0
759,259,11,1.0
759,259,12,1.0
759,259,165,1.0
759,259,170,1.0
759,259,384,1.0
759,259,394,1.0
759,259,47,1.0
759,259,44,1.0
760,259,429,1.0
760,259,426,1.0
760,259,145,1.0
760,259,148,1.0
760,259,33,1.0
760,259,36,1.0
760,259,373,1.0
761,260,74,1.0
762,260,76,1.0
762,260,225,1.0
763,260,78,1.0
763,260,227,1.0
764,261,76,1.0
765,261,74,1.0
765,261,224,1.0
766,261,80,1.0
766,261,362,1.0
767,262,78,1.0
768,262,74,1.0
768,262,226,1.0
769,262,76,1.0
769,262,225,1.0
769,262,226,1.0
770,263,78,1.0
771,263,74,1.0
771,263,226,1.0
772,263,76,1.0
772,263,225,1.0
772,263,226,1.0
773,264,80,1.0
774,264,76,1.0
774,264,363,1.0
775,264,74,1.0
775,264,224,1.0
775,264,363,1.0
776,265,80,1.0
777,265,76,1.0
777,265,363,1.0
778,265,74,1.0
778,265,224,1.0
778,265,363,1.0
779,266,80,1.0
779,266,293,1.0
780,266,76,1.0
780,266,363,1.0
780,266,293,1.0
781,266,80,1.0
781,266,358,1.0
781,266,295,1.0
782,267,78,1.0
782,267,3,1.0
783,267,74,1.0
783,267,9,1.0
784,267,74,1.0
784,267,226,1.0
784,267,3,1.0
785,268,80,1.0
785,268,358,1.0
786,268,76,1.0
786,268,363,1.0
786,268,358,1.0
787,268,80,1.0
787,268,360,1.0
787,268,410,1.0
788,269,80,1.0
788,269,147,1.0
789,269,80,1.0
789,269,358,1.0
789,269,141,1.0
790,269,76,1.0
790,269,363,1.0
790,269,147,1.0
791,270,80,1.0
791,270,147,1.0
792,270,80,1.0
792,270,358,1.0
792,270,141,1.0
793,270,76,1.0
793,270,363,1.0
793,270,147,1.0
794,271,80,1.0
794,271,358,1.0
794,271,219,1.0
795,271,80,1.0
795,271,360,1.0
795,271,217,1.0
796,271,80,1.0
796,271,358,1.0
796,271,411,1.0
796,271,217,1.0
797,272,80,1.0
797,272,358,1.0
797,272,219,1.0
798,272,80,1.0
798,272,360,1.0
798,272,217,1.0
799,272,80,1.0
799,272,358,1.0
799,272,411,1.0
799,272,217,1.0
800,273,76,1.0
800,273,405,1.0
800,273,157,1.0
801,273,78,1.0
801,273,250,1.0
801,273,157,1.0
802,273,78,1.0
802,273,3,1.0
802,273,0,1.0
802,273,157,1.0
803,274,76,1.0
803,274,405,1.0
803,274,157,1.0
804,274,78,1.0
804,274,250,1.0
804,274,157,1.0
805,274,78,1.0
805,274,3,1.0
805,274,0,1.0
805,274,157,1.0
806,275,76,1.0
806,275,405,1.0
806,275,402,1.0
806,275,409,1.0
807,275,80,1.0
807,275,358,1.0
807,275,303,1.0
807,275,300,1.0
808,275,78,1.0
808,275,250,1.0
808,275,402,1.0
808,275,409,1.0
809,276,76,1.0
809,276,405,1.0
809,276,402,1.0
809,276,409,1.0
810,276,80,1.0
810,276,358,1.0
810,276,303,1.0
810,276,300,1.0
811,276,78,1.0
811,276,250,1.0
811,276,402,1.0
811,276,409,1.0
812,277,80,1.0
812,277,358,1.0
812,277,452,1.0
813,277,80,1.0
813,277,147,1.0
813,277,144,1.0
814,277,76,1.0
814,277,363,1.0
814,277,358,1.0
814,277,452,1.0
815,278,80,1.0
815,278,358,1.0
815,278,452,1.0
816,278,80,1.0
816,278,147,1.0
816,278,144,1.0
817,278,76,1.0
817,278,363,1.0
817,278,358,1.0
817,278,452,1.0
818,279,80,1.0
818,279,358,1.0
818,279,452,1.0
819,279,80,1.0
819,279,147,1.0
819,279,144,1.0
820,279,76,1.0
820,279,363,1.0
820,279,358,1.0
820,279,452,1.0
821,280,205,1.0
822,280,461,1.0
822,280,197,1.0
823,280,461,1.0
823,280,49,1.0
823,280,50,1.0
824,281,309,1.0
825,281,461,1.0
825,281,307,1.0
826,281,461,1.0
826,281,209,1.0
826,281,206,1.0
827,282,309,1.0
827,282,207,1.0
828,282,461,1.0
828,282,209,1.0
829,282,461,1.0
829,282,307,1.0
829,282,207,1.0
830,283,107,1.0
830,283,100,1.0
831,283,205,1.0
831,283,194,1.0
832,283,461,1.0
832,283,95,1.0
832,283,100,1.0
833,284,279,1.0
834,284,439,1.0
834,284,271,1.0
835,284,285,1.0
835,284,273,1.0
836,285,397,1.0
836,285,121,1.0
837,285,415,1.0
837,285,395,1.0
837,285,121,1.0
838,285,415,1.0
838,285,317,1.0
838,285,119,1.0
839,286,397,1.0
839,286,385,1.0
839,286,171,1.0
839,286,168,1.0
840,286,415,1.0
840,286,395,1.0
840,286,385,1.0
840,286,171,1.0
840,286,168,1.0
841,286,397,1.0
841,286,385,1.0
841,286,171,1.0
841,286,162,1.0
841,286,329,1.0
842,287,397,1.0
842,287,385,1.0
842,287,171,1.0
842,287,162,1.0
843,287,415,1.0
843,287,395,1.0
843,287,385,1.0
843,287,171,1.0
843,287,162,1.0
844,287,397,1.0
844,287,385,1.0
844,287,171,1.0
844,287,168,1.0
844,287,328,1.0
845,288,397,1.0
845,288,385,1.0
846,288,415,1.0
846,288,395,1.0
846,288,385,1.0
847,288,397,1.0
847,288,121,1.0
847,288,124,1.0
848,289,397,1.0
848,289,385,1.0
848,289,171,1.0
848,289,166,1.0
849,289,415,1.0
849,289,395,1.0
849,289,385,1.0
849,289,171,1.0
849,289,166,1.0
850,289,397,1.0
850,289,385,1.0
850,289,171,1.0
850,289,162,1.0
850,289,386,1.0
851,290,461,1.0
851,290,459,1.0
851,290,239,1.0
851,290,240,1.0
852,290,439,1.0
852,290,271,1.0
852,290,274,1.0
852,290,239,1.0
852,290,240,1.0
853,290,461,1.0
853,290,459,1.0
853,290,239,1.0
853,290,87,1.0
853,290,82,1.0
854,290,439,1.0
854,290,442,1.0
854,290,239,1.0
854,290,240,1.0
855,291,461,1.0
855,291,459,1.0
855,291,239,1.0
855,291,240,1.0
856,291,439,1.0
856,291,271,1.0
856,291,274,1.0
856,291,239,1.0
856,291,240,1.0
857,291,461,1.0
857,291,459,1.0
857,291,239,1.0
857,291,87,1.0
857,291,82,1.0
858,291,439,1.0
858,291,442,1.0
858,291,239,1.0
858,291,240,1.0
859,292,461,1.0
859,292,459,1.0
859,292,239,1.0
859,292,240,1.0
860,292,439,1.0
860,292,271,1.0
860,292,274,1.0
860,292,239,1.0
860,292,240,1.0
861,292,461,1.0
861,292,459,1.0
861,292,239,1.0
861,292,87,1.0
861,292,82,1.0
862,292,439,1.0
862,292,442,1.0
862,292,239,1.0
862,292,240,1.0
863,293,415,1.0
863,293,317,1.0
863,293,312,1.0
864,293,397,1.0
864,293,121,1.0
864,293,128,1.0
865,293,397,1.0
865,293,319,1.0
865,293,312,1.0
866,294,461,1.0
866,294,459,1.0
866,294,55,1.0
867,294,439,1.0
867,294,271,1.0
867,294,274,1.0
867,294,55,1.0
868,294,439,1.0
868,294,442,1.0
868,294,55,1.0
869,294,461,1.0
869,294,459,1.0
869,294,239,1.0
869,294,57,1.0
870,295,397,1.0
870,295,121,1.0
870,295,130,1.0
871,295,415,1.0
871,295,395,1.0
871,295,121,1.0
871,295,130,1.0
872,295,415,1.0
872,295,317,1.0
872,295,119,1.0
872,295,130,1.0
873,296,279,1.0
873,296,276,1.0
874,296,439,1.0
874,296,271,1.0
874,296,276,1.0
875,296,285,1.0
875,296,273,1.0
875,296,276,1.0
876,297,279,1.0
876,297,276,1.0
877,297,439,1.0
877,297,271,1.0
877,297,276,1.0
878,297,285,1.0
878,297,273,1.0
878,297,276,1.0
879,298,279,1.0
879,298,276,1.0
880,298,439,1.0
880,298,271,1.0
880,298,276,1.0
881,298,285,1.0
881,298,273,1.0
881,298,276,1.0
882,299,397,1.0
882,299,121,1.0
882,299,132,1.0
883,299,397,1.0
883,299,121,1.0
883,299,130,1.0
883,299,374,1.0
884,299,415,1.0
884,299,395,1.0
884,299,121,1.0
884,299,132,1.0
885,300,206,1.0
886,300,99,1.0
886,300,92,1.0
887,300,208,1.0
887,300,307,1.0
888,301,201,1.0
889,301,206,1.0
889,301,203,1.0
890,301,99,1.0
890,301,96,1.0
891,302,210,1.0
892,302,99,1.0
892,302,100,1.0
893,302,206,1.0
893,302,93,1.0
893,302,100,1.0
894,303,206,1.0
894,303,308,1.0
895,303,208,1.0
895,303,460,1.0
896,303,206,1.0
896,303,306,1.0
896,303,460,1.0
897,304,214,1.0
897,304,239,1.0
897,304,240,1.0
898,304,214,1.0
898,304,239,1.0
898,304,87,1.0
898,304,82,1.0
899,304,206,1.0
899,304,310,1.0
899,304,239,1.0
899,304,240,1.0
900,305,214,1.0
900,305,239,1.0
900,305,240,1.0
901,305,214,1.0
901,305,239,1.0
901,305,87,1.0
901,305,82,1.0
902,305,206,1.0
902,305,310,1.0
902,305,239,1.0
902,305,240,1.0
903,306,214,1.0
903,306,239,1.0
903,306,240,1.0
904,306,214,1.0
904,306,239,1.0
904,306,87,1.0
904,306,82,1.0
905,306,206,1.0
905,306,310,1.0
905,306,239,1.0
905,306,240,1.0
906,307,214,1.0
906,307,55,1.0
907,307,206,1.0
907,307,310,1.0
907,307,55,1.0
908,307,214,1.0
908,307,239,1.0
908,307,57,1.0
909,308,214,1.0
909,308,275,1.0
910,308,206,1.0
910,308,310,1.0
910,308,275,1.0
911,308,206,1.0
911,308,308,1.0
911,308,279,1.0
912,309,206,1.0
912,309,308,1.0
912,309,397,1.0
912,309,385,1.0
912,309,171,1.0
912,309,168,1.0
913,309,99,1.0
913,309,102,1.0
913,309,395,1.0
913,309,385,1.0
913,309,171,1.0
913,309,168,1.0
914,309,206,1.0
914,309,93,1.0
914,309,102,1.0
914,309,395,1.0
914,309,385,1.0
914,309,171,1.0
914,309,168,1.0
915,310,212,1.0
915,310,388,1.0
916,310,210,1.0
916,310,372,1.0
916,310,388,1.0
917,310,212,1.0
917,310,37,1.0
917,310,34,1.0
918,311,212,1.0
918,311,388,1.0
919,311,210,1.0
919,311,372,1.0
919,311,388,1.0
920,311,212,1.0
920,311,37,1.0
920,311,34,1.0
921,312,212,1.0
921,312,388,1.0
921,312,408,1.0
921,312,153,1.0
922,312,214,1.0
922,312,239,1.0
922,312,87,1.0
922,312,88,1.0
923,312,206,1.0
923,312,310,1.0
923,312,239,1.0
923,312,87,1.0
923,312,88,1.0
924,313,212,1.0
924,313,388,1.0
924,313,408,1.0
924,313,153,1.0
925,313,214,1.0
925,313,239,1.0
925,313,87,1.0
925,313,88,1.0
926,313,206,1.0
926,313,310,1.0
926,313,239,1.0
926,313,87,1.0
926,313,88,1.0
927,314,206,1.0
927,314,308,1.0
927,314,397,1.0
927,314,385,1.0
927,314,171,1.0
927,314,166,1.0
928,314,99,1.0
928,314,102,1.0
928,314,395,1.0
928,314,385,1.0
928,314,171,1.0
928,314,166,1.0
929,314,206,1.0
929,314,93,1.0
929,314,102,1.0
929,314,395,1.0
929,314,385,1.0
929,314,171,1.0
929,314,166,1.0
930,315,206,1.0
930,315,308,1.0
930,315,397,1.0
930,315,385,1.0
930,315,171,1.0
930,315,162,1.0
931,315,99,1.0
931,315,102,1.0
931,315,395,1.0
931,315,385,1.0
931,315,171,1.0
931,315,162,1.0
932,315,206,1.0
932,315,93,1.0
932,315,102,1.0
932,315,395,1.0
932,315,385,1.0
932,315,171,1.0
932,315,162,1.0
933,316,214,1.0
933,316,275,1.0
933,316,276,1.0
934,316,206,1.0
934,316,310,1.0
